! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
0624C_MADIS,"GLENWOOD SPRINGS 7.1 WNW, CO",39.58570,-107.44980,1932 meters,snowfall,2007-02-28 14,63.500,mm,24.0,hours,
0618C_MADIS,"GLENWOOD SPRINGS 1.4 S, CO",39.53080,-107.32240,1776 meters,snowfall,2007-02-28 14,63.500,mm,24.0,hours,
0615C_MADIS,"GLENWOOD SPRINGS .64 S, CO",39.54130,-107.32690,1804 meters,snowfall,2007-02-28 14,63.500,mm,24.0,hours,
REPW1,REPUBLIC,48.64420,-118.73610,796 meters,snowfall,2007-03-01 03,60.960,mm,24.0,hours,
PIRI1,PIERCE,46.49220,-115.80060,939 meters,snowfall,2007-02-28 15,60.960,mm,24.0,hours,
MVIN6,MAYVILLE,42.23940,-79.50780,421 meters,snowfall,2007-02-28 13,60.960,mm,24.0,hours,
MAYC2,MAYBELL,40.51170,-108.09470,1801 meters,snowfall,2007-02-28 15,60.960,mm,24.0,hours,
0805C_MADIS,"ASPEN PARK 5.2 ESE, CO",39.49793,-105.17750,2185 meters,snowfall,2007-02-28 15,60.960,mm,24.0,hours,
KABM5,KABETOGAMA LAKE VISITOR CTR,46.44560,-93.02830,349 meters,snowfall,2007-02-28 13,58.420,mm,24.0,hours,
0790C_MADIS,"EVERGREEN 4.6 S, CO",39.56770,-105.30800,2368 meters,snowfall,2007-02-28 14,58.420,mm,24.0,hours,
0736C_MADIS,"CONIFER 4.2 ENE, CO",39.53460,-105.22730,2298 meters,snowfall,2007-02-28 14,58.420,mm,24.0,hours,
WGLM8,WEST GLACIER,48.50000,-113.98440,961 meters,snowfall,2007-03-01 00,55.880,mm,24.0,hours,
BOWN8,"BOWMAN,ND",46.18330,-103.40000,902 meters,snowfall,2007-02-28 14,55.880,mm,24.0,hours,
4345C_MADIS,"BIG PINEY 20.9 W, WY",42.59110,-110.52300,2697 meters,snowfall,2007-02-28 14,55.880,mm,24.0,hours,
1556C_MADIS,"FAIRPLAY 2.7 WNW, CO",39.23230,-106.05160,3099 meters,snowfall,2007-02-28 14,55.880,mm,24.0,hours,
MSZC2,MESA 1E,39.16690,-108.12360,1743 meters,snowfall,2007-02-28 15,53.340,mm,24.0,hours,
1721C_MADIS,"BRECKENRIDGE 3.4 SSE, CO",39.42940,-106.03300,3112 meters,snowfall,2007-02-28 14,53.340,mm,24.0,hours,
WTON8,"WILTON,ND",47.16670,-100.78330,661 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
WSBM8,WESTBY,48.87080,-104.05000,646 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
WGVN2,WINNEMUCCA #2,40.93920,-117.74670,1311 meters,snowfall,2007-02-28 18,12.700,mm,6.0,hours,
TRSM8,TROY,48.48060,-115.90610,588 meters,snowfall,2007-02-28 21,50.800,mm,24.0,hours,
TLKS2,MOBRIDGE-32MI.W,45.43330,-101.06670,655 meters,snowfall,2007-03-01 01,50.800,mm,24.0,hours,
TAHC1,TAHOE CITY,39.16770,-120.14290,1899 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
SWLM8,SWAN LAKE,47.92030,-113.83940,945 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
STPS2,CHAMBERLAIN-31MI.N,44.25000,-99.45000,568 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
PRSI1,PRESTON,42.09030,-111.86810,1463 meters,snowfall,2007-03-01 05,50.800,mm,24.0,hours,
PJUC2,PINE JUNCTION,39.46670,-105.39830,2576 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
ODAS2,PIERRE-27MI.NE,44.73330,-100.15000,564 meters,snowfall,2007-03-01 05,50.800,mm,24.0,hours,
NASM8,NASHUA #2,48.13220,-106.35360,630 meters,snowfall,2007-03-01 00,50.800,mm,24.0,hours,
MURS2,PIERRE-38MI.SW,43.88330,-100.71670,701 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
MNOS2,"MENNO,SD",43.23640,-97.57110,404 meters,snowfall,2007-03-01 00,50.800,mm,24.0,hours,
MITN8,MINOT NORTH HILL,48.24860,-101.30440,496 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
LNTN8,"LINTON,ND",46.25000,-100.23330,515 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
LLAS2,ABERDEEN-28MI.NW,45.71670,-98.93330,482 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
LCHM5,"LITCHFIELD,MN",45.11670,-94.53750,345 meters,snowfall,2007-03-01 03,50.800,mm,24.0,hours,
ISAS2,DUPREE-25MI.NNE,45.38330,-101.43330,732 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
HETN8,EXP STATION,46.00000,-102.65000,824 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
HAUM8,HAUGAN 1 W,47.38890,-115.42250,963 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
GRTC2,GRANT,39.46070,-105.67800,2644 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
GJT,"GRAND JUNCTION, CO",39.12000,-108.52440, 1476 meters,snowfall,2007-03-01 00,50.800,mm,24.0,hours,
GANS2,CHAMBERLAIN-23MI.NE,44.06670,-99.06670,524 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
FRMU1,FARMINGTON COURTHOUSE,40.97860,-111.88690,1323 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
EMLS2,LOCATED ON ELM LAKE,45.93610,-98.76940,472 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
DUPS2,"DUPREE,SD",45.05000,-101.60000,722 meters,snowfall,2007-03-01 01,50.800,mm,24.0,hours,
DONC1,DONNER MEMORIAL ST PARK,39.32390,-120.23300,1810 meters,snowfall,2007-02-28 16,50.800,mm,24.0,hours,
DLLC2,"1MI.E DILLON,CO",39.62610,-106.03530,2763 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
COWI1,COEUR D'ALENE,47.67890,-116.80170,650 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
CEDC1,CEDARVILLE,41.53360,-120.17360,1423 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
CACS2,CAMP CROOK,45.55000,-103.98330,948 meters,snowfall,2007-02-28 23,50.800,mm,24.0,hours,
BURW4,BURGESS JUNCTION,44.77530,-107.52190,2451 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
BRNS2,HAM RADIO,45.78330,-97.75000,415 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
BDDW1,BOUNDARY DAM,48.99080,-117.35940,549 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
ABES2,SITE LOC NW OF TOWN.,45.51250,-98.52920,411 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
5142C_MADIS,"JACKSON COUNTY, CO",40.73400,-106.28500,2458 meters,snowfall,2007-02-28 13,50.800,mm,24.0,hours,
5126C_MADIS,"LIBBY 28.0 SSW, MT",48.03370,-115.85190,803 meters,snowfall,2007-02-28 15,50.800,mm,24.0,hours,
42.2100_079.8300,NORTHEAST (CLE0135),42.21000,-79.83000, 251 meters,snowfall,2007-02-28 15,25.400,mm,12.0,hours,
2816C_MADIS,"NEWCASTLE 0.8 ESE, WY",43.84860,-104.18880,1397 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
0792C_MADIS,"CONIFER 3.6 SSE, CO",39.47340,-105.27720,2730 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
0791C_MADIS,"KITTREDGE 2.5 SSE, CO",39.61830,-105.27930,2445 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
0670C_MADIS,"KREMMLING 7.8 WNW, CO",40.11650,-106.51710,2545 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
0645C_MADIS,"BLACK HAWK 2.1 NNE, CO",39.82490,-105.47590,2806 meters,snowfall,2007-02-28 14,50.800,mm,24.0,hours,
0748C_MADIS,"EVERGREEN 1.2 NNW, CO",39.64780,-105.33890,2278 meters,snowfall,2007-02-28 14,48.260,mm,24.0,hours,
VTN,VALENTINE MILLER FIELD AP,42.87830,-100.55000,789 meters,snowfall,2007-03-01 00,45.720,mm,24.0,hours,
MNON8,EXPERIMENT STATION,48.18330,-101.30000,539 meters,snowfall,2007-02-28 14,45.720,mm,24.0,hours,
HQSI1,HEADQUARTERS,46.63110,-115.80860,975 meters,snowfall,2007-02-28 16,45.720,mm,24.0,hours,
HLYI1,HAILEY,43.51860,-114.30250,1619 meters,snowfall,2007-02-28 15,45.720,mm,24.0,hours,
FSHS2,"5MI.SW SHADEHILL,SD",45.75000,-102.16670,823 meters,snowfall,2007-02-28 14,45.720,mm,24.0,hours,
0521C_MADIS,"VAIL 2.6 E, CO",39.64800,-106.32580,3082 meters,snowfall,2007-02-28 14,45.720,mm,24.0,hours,
WSPS2,HURON-26MI.SW,44.07970,-98.56640,499 meters,snowfall,2007-02-28 15,43.180,mm,24.0,hours,
RAPS2,BELOW PACTOLA LAKE DAM,44.08330,-103.45000,1439 meters,snowfall,2007-02-28 14,43.180,mm,24.0,hours,
MOMN2,MOORMAN RANCH,39.33440,-115.31920,1993 meters,snowfall,2007-02-28 16,43.180,mm,24.0,hours,
CMBS2,JAMES RIVER AT,45.60000,-98.31670,386 meters,snowfall,2007-02-28 14,43.180,mm,24.0,hours,
0777C_MADIS,"EVERGREEN 1.1 NE, CO",39.64546,-105.32970,2253 meters,snowfall,2007-02-28 14,43.180,mm,24.0,hours,
0666C_MADIS,"GRANBY .5 NW, CO",40.09010,-105.94720,2407 meters,snowfall,2007-02-28 13,43.180,mm,24.0,hours,
YAKM8,YAAK 9NNE,48.95000,-115.63140,937 meters,snowfall,2007-03-01 06,40.640,mm,24.0,hours,
POWM8,POWDERVILLE 8 NNE,45.85250,-105.03500,853 meters,snowfall,2007-03-01 00,40.640,mm,24.0,hours,
OTX,"SPOKANE, WA",47.68080,-117.62670,727 meters,snowfall,2007-03-01 00,40.640,mm,24.0,hours,
GEOM8,GEORGETOWN LAKE,46.18360,-113.33000,1972 meters,snowfall,2007-02-28 15,40.640,mm,24.0,hours,
GEG,SPOKANE INTL AP,47.61970,-117.53360,718 meters,snowfall,2007-03-01 00,40.640,mm,24.0,hours,
DLTC2,DELTA 3E,38.75390,-108.02780,1527 meters,snowfall,2007-02-28 15,40.640,mm,24.0,hours,
CQV,COLVILLE,48.54310,-117.90080,480 meters,snowfall,2007-03-01 03,40.640,mm,24.0,hours,
0366C_MADIS,"DELTA 2.3 ENE, CO",38.75270,-108.02810,1510 meters,snowfall,2007-02-28 13,40.640,mm,24.0,hours,
URYC2,QURAY SPOTTER,38.02610,-107.67250, 2357 meters,snowfall,2007-02-28 15,38.100,mm,24.0,hours,
TACC2,"10MI.SE TACONY,CO",38.38330,-104.06670,1512 meters,snowfall,2007-03-01 00,38.100,mm,24.0,hours,
PLEM8,PLEVNA,46.41780,-104.51640,847 meters,snowfall,2007-03-01 00,38.100,mm,24.0,hours,
MOAU1,MOAB RADIO COOP,38.57390,-109.54580,1226 meters,snowfall,2007-03-01 04,38.100,mm,24.0,hours,
MLNM5,CHIPPEWA R,45.13330,-95.93330,311 meters,snowfall,2007-03-01 00,38.100,mm,24.0,hours,
MALC1,MAMMOTH LAKES R.S.,37.64780,-118.96170,2379 meters,snowfall,2007-02-28 15,38.100,mm,24.0,hours,
HVRS2,HOOVER,45.12080,-103.24030,869 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
HORC2,HOHNHOLZ RANCH,40.96780,-106.00000,2365 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
HILS2,HAM RADIO,43.93330,-103.50000, 1524 meters,snowfall,2007-02-28 13,38.100,mm,24.0,hours,
FRPC2,FAIRPLAY S. PARK R.D.,39.22190,-105.99300,3046 meters,snowfall,2007-02-28 16,38.100,mm,24.0,hours,
FOJC1,FORT JONES RS,41.60000,-122.84780,831 meters,snowfall,2007-02-28 16,38.100,mm,24.0,hours,
EYPW4,YELLOWSTONE NP EAST ENTRANCE - COOP,44.50750,-110.00030,2119 meters,snowfall,2007-02-28 15,38.100,mm,24.0,hours,
EMBM5,"EMBARASS,MN",47.65810,-92.19580,427 meters,snowfall,2007-02-28 12,38.100,mm,24.0,hours,
EKLM8,EKALAKA,45.89030,-104.54610,1044 meters,snowfall,2007-03-01 00,38.100,mm,24.0,hours,
COKM5,COOK,47.85060,-92.69250,429 meters,snowfall,2007-02-28 12,38.100,mm,24.0,hours,
BGGC2,CRAIG 33N,41.00190,-107.54170, 1972 meters,snowfall,2007-02-28 15,38.100,mm,24.0,hours,
ASNM8,FORT ASSINNIBOINE,48.49830,-109.79720,796 meters,snowfall,2007-02-28 15,38.100,mm,24.0,hours,
ANGN6,"ANGELICA,NY",42.30140,-78.01670,433 meters,snowfall,2007-02-28 12,38.100,mm,24.0,hours,
4171C_MADIS,"DAYTON 11.9 WNW, WY",44.96040,-107.47280,1519 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
3094C_MADIS,"TEN SLEEP 26.6 S, WY",43.65322,-107.37340,1588 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
1539C_MADIS,"OURAY .23 NNW, CO",38.02590,-107.67240,2525 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
0881C_MADIS,"GOLDEN 9.4 WNW, CO",39.77385,-105.38640,2691 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
0842C_MADIS,"GOLDEN 2.9 E, CO",39.76090,-105.16660,1702 meters,snowfall,2007-02-28 16,38.100,mm,24.0,hours,
0800C_MADIS,"MORRISON 2.9 ESE, CO",39.63210,-105.14480,1736 meters,snowfall,2007-02-28 14,38.100,mm,24.0,hours,
PLOW3,PLOVER,44.44280,-89.54530,331 meters,snowfall,2007-02-28 14,35.560,mm,24.0,hours,
LFKM5,LITTLE FORK RIVER,48.40000,-93.55000, 339 meters,snowfall,2007-02-28 14,35.560,mm,24.0,hours,
0784C_MADIS,"GOLDEN .5 NNE, CO",39.76260,-105.21880,1989 meters,snowfall,2007-02-28 15,35.560,mm,24.0,hours,
YG3E1_MADIS,EVERETT WA US,47.97920,-122.20080,85 meters,snowfall,2007-02-28 21,35.000,mm,24.0,hours,
WRSN6,BATAVIA-OATKA CK NR,41.75000,-78.13330,524 meters,snowfall,2007-02-28 12,33.020,mm,24.0,hours,
WLDC2,WALDEN,40.74420,-106.27920,2455 meters,snowfall,2007-02-28 16,33.020,mm,24.0,hours,
MORM5,"2MI.NE MORRHEAD,MN",46.85000,-96.75000,271 meters,snowfall,2007-03-01 05,33.020,mm,24.0,hours,
DOVC2,DOVE CREEK,37.76720,-108.91190,2086 meters,snowfall,2007-02-28 15,33.020,mm,24.0,hours,
3619C_MADIS,"BUENA VISTA 4.0 WNW, CO",38.85790,-106.20850,2668 meters,snowfall,2007-02-28 14,33.020,mm,24.0,hours,
2738C_MADIS,"THAYNE 4.2 NNE, WY",42.97270,-110.95790,1918 meters,snowfall,2007-02-28 14,33.020,mm,24.0,hours,
WLLP1,WELLSBORO 4 SW,41.70030,-77.38940,554 meters,snowfall,2007-02-28 12,30.480,mm,24.0,hours,
TCPC2,TROUT CREEK PASS,38.90640,-105.96000,2880 meters,snowfall,2007-02-28 14,30.480,mm,24.0,hours,
MLSN1,MULLEN 15S,41.84580,-101.04420,975 meters,snowfall,2007-02-28 14,30.480,mm,24.0,hours,
KSEM4,KALKASKA 11SE,44.58970,-85.04830,330 meters,snowfall,2007-02-28 13,30.480,mm,24.0,hours,
GRJC2,GRAND JUNCTION COOP,39.04220,-108.46580,1451 meters,snowfall,2007-02-28 15,30.480,mm,24.0,hours,
EVGC2,EVERGREEN,39.63800,-105.31500,2129 meters,snowfall,2007-02-28 15,30.480,mm,24.0,hours,
0836C_MADIS,"LITTLETON 6.4 W, CO",39.60820,-105.13710,1776 meters,snowfall,2007-02-28 14,30.480,mm,24.0,hours,
0758C_MADIS,"GOLDEN 5 SW, CO",39.71760,-105.29910,2312 meters,snowfall,2007-02-28 14,30.480,mm,24.0,hours,
0337C_MADIS,"EVERGREEN 6.5 WSW, CO",39.61000,-105.44000,2407 meters,snowfall,2007-02-28 14,30.480,mm,24.0,hours,
NALN6,"2MI.SW NEW ALBION,NY",42.31670,-78.91670,607 meters,snowfall,2007-02-28 12,27.940,mm,24.0,hours,
MOOW4,MOOSE - COOP,43.66670,-110.71670,1972 meters,snowfall,2007-02-28 15,27.940,mm,24.0,hours,
LYBM8,LIBBY 32 SSE,47.97330,-115.22390,1097 meters,snowfall,2007-03-01 00,27.940,mm,24.0,hours,
KLGI1,KELLOGG,47.53110,-116.12670,707 meters,snowfall,2007-02-28 16,27.940,mm,24.0,hours,
CUSS2,RAPID CITY-28MI.SW,43.78330,-103.60000,1670 meters,snowfall,2007-02-28 20,27.940,mm,24.0,hours,
CLNW1,"CHELAN,WA",47.83640,-120.03810,341 meters,snowfall,2007-02-28 16,27.940,mm,24.0,hours,
1589C_MADIS,"BAILEY 6.4 NNW, CO",39.49050,-105.52390,2764 meters,snowfall,2007-02-28 14,27.940,mm,24.0,hours,
1194C_MADIS,"STOVE PRAIRIE 2.8 SSE, CO",40.58500,-105.33680,2127 meters,snowfall,2007-02-28 14,27.940,mm,24.0,hours,
WTPC2,WINTER PARK,39.89030,-105.76170,2775 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
WITS2,MITCHELL-36MI.W,43.73330,-98.71670,497 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
WINS2,WINNER,43.38330,-99.86670,599 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
WHFM8,WHITEFISH,48.40780,-114.35940,945 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
UNRS2,WFO RAPID CITY,44.07250,-103.21220,1029 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
TRON8,"3MI.SSE TROTTERS,ND",47.28420,-103.90060,738 meters,snowfall,2007-03-01 01,25.400,mm,24.0,hours,
TOWM5,"3MI.S TOWER,MN",47.75530,-92.28580,445 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
TNSW4,TENSLEEP - COOP,43.81670,-107.36670,1426 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
THOM8,THOMPSON FALLS PH,47.59330,-115.35940,725 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
STOW4,"STORY,WY",44.57720,-106.89470,1549 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
STGP1,STRONGSTOWN,40.55060,-78.92420,573 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
SSPW1,SATUS PASS 2 SSW,45.96500,-120.66670,796 meters,snowfall,2007-02-28 17,25.400,mm,24.0,hours,
SMIM8,ST. MARIE,48.40890,-106.51440,840 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
SARC2,SANTA MARIA RESERVOIR,37.82250,-107.10940,2953 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
S72,SAINT MARIES 1W,47.31060,-116.58920,707 meters,snowfall,2007-02-28 16,25.400,mm,24.0,hours,
RYDM8,RUDYARD 19S,48.27830,-110.60190,877 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
RWYC2,RIDGWAY 3NW,38.18330,-107.76670,2377 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
ROSW1,ROSS DAM,48.72720,-121.07220,377 meters,snowfall,2007-02-28 16,25.400,mm,24.0,hours,
RIFU1,"RICHFIELD,UT",38.76190,-112.07810,1615 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
PSNM8,POLSON,47.67500,-114.19060,917 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
PRGN6,PERRYSBURG,42.46470,-79.00310,372 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
PLNW1,PLAIN,47.78110,-120.65080,591 meters,snowfall,2007-03-01 03,25.400,mm,24.0,hours,
PIR,PIERRE MUNICIPAL AIRPORT,44.38250,-100.28580,526 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
ORLC1,ORLEANS,41.30890,-123.53220,122 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
OLNM8,OLNEY,48.54970,-114.57390,965 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
NWMW1,V_REMARKS=,48.67860,-121.24190,160 meters,snowfall,2007-02-28 16,25.400,mm,24.0,hours,
MONN8,"MONTPELIER,ND",46.70000,-98.58330,421 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
MLLS2,"MILLER,SD",44.51810,-98.98470, 478 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
MELS2,ABERDEEN-21MI.S,45.15000,-98.50000,393 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
MBG,MOBRIDGE MUNI AP,45.54640,-100.40780,523 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
MAYI1,MAY 2SSE,44.56640,-113.89530,1539 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
LUNN2,"LUND,NV",38.86250,-115.00940,1698 meters,snowfall,2007-02-28 16,25.400,mm,24.0,hours,
LTVN6,"LITTLE VALLEY,NY",42.24640,-78.80000,480 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
LIBM8,LIBBY DAM BASE,48.41000,-115.31810,643 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
LEIM5,ORR 3E,48.05810,-92.75220, 410 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
LBYM8,LIBBY1 NE RS,48.40360,-115.53920,639 meters,snowfall,2007-02-28 21,25.400,mm,24.0,hours,
LAPP1,"LAPORTE,PA",41.42470,-76.49250,599 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
KENS2,CHAMBERLAIN-27MI.WNW,43.91670,-99.86670,518 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
HVNN8,"HAVANA,ND",45.95000,-97.61670, 396 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
HOMM8,HOMESTEAD 5 E,48.42060,-104.45970,636 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
HICS2,RAPID CITY 20MI.WSW,43.93330,-103.56670,1529 meters,snowfall,2007-03-01 01,25.400,mm,24.0,hours,
HECS2,"HECLA,SD",45.88330,-98.15000, 398 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
GLWC2,"1MI.E GLENWOOD SPRINGS,CO",39.53970,-107.32330,1753 meters,snowfall,2007-02-28 16,25.400,mm,24.0,hours,
GLNM5,"GLENCOE,MN",44.76690,-94.15030, 301 meters,snowfall,2007-03-01 02,25.400,mm,24.0,hours,
GHAC2,GRAND JUNCTION HAM,39.07240,-108.61850, 1437 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
GCRC2,CABIN CREEK,39.65520,-105.70800,3054 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
FRMN8,"5MI.SSE FORMAN,ND",46.03330,-97.59500,381 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
FRKN6,"18MI.N OLEAN,NY",42.33330,-78.46670,482 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
FNDN6,"18MI.NE OLEAN,NY",42.13330,-78.23330,500 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
ESTW1,EASTON,47.24190,-121.18940,661 meters,snowfall,2007-02-28 17,25.400,mm,24.0,hours,
ELSN1,"15MI.NNE ELLSWORTH,NE",42.26470,-102.21360,1210 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
EFRU1,EPHLRAIM,39.37060,-111.58580,1679 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
DUNP1,"DUNLO,PA",40.28720,-78.72420,719 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
DRSC2,DOLORES 2W,37.44250,-108.48610,2216 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
DIXI1,DIXIE,45.55280,-115.46140,1713 meters,snowfall,2007-02-28 17,25.400,mm,24.0,hours,
CVWP1,CHANDLER VALLEY 1SE,41.93010,-79.29700,491 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
CRZC2,CORTEZ 11NW,37.45030,-108.67780,2011 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
CLMP1,CLERMONT 1 NW,41.69610,-78.48780,634 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
BTEM8,BUTTE SOUTH,45.95470,-112.50270,1689 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
BMKC2,BLUE MESA LAKE COOP,38.46780,-107.16470,2329 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
BERI1,BERN,42.33530,-111.38500,1818 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
BBLC1,BIG BEAR LAKE,34.24420,-116.90390,2060 meters,snowfall,2007-03-01 00,25.400,mm,24.0,hours,
BABM5,"BABBITT,MN",47.71030,-91.94420,455 meters,snowfall,2007-02-28 13,25.400,mm,24.0,hours,
ATKN1,"ATKINSON,NE",42.53420,-98.97830,643 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
ATBC2,ALTERNBERN COOP,39.50080,-108.37940,1731 meters,snowfall,2007-03-01 04,25.400,mm,24.0,hours,
ARHN1,"ARTHUR,NE",41.56970,-101.69140,1067 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
ANPU1,ARCHES NP HQS COOP,38.61630,-109.61910,1259 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
AMFU1,ALPINE,40.46440,-111.77080,1545 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
ALMU1,ALTAMONT,40.35610,-110.28780,1942 meters,snowfall,2007-02-28 12,25.400,mm,24.0,hours,
ADDN6,"ADDISON,NY",42.10000,-77.23390,300 meters,snowfall,2007-02-28 11,25.400,mm,24.0,hours,
42.0500_080.1400,MILLCREEK TWP. (CLE0145),42.05000,-80.14000, 302 meters,snowfall,2007-02-28 14,12.700,mm,12.0,hours,
3284C_MADIS,"LAKEWOOD 1.8 NE, CO",39.71566,-105.09380,1688 meters,snowfall,2007-02-28 15,25.400,mm,24.0,hours,
2801C_MADIS,"MOOSE .4 S, WY",43.65280,-110.71050,1962 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
2793C_MADIS,"PINEDALE 13 SE, WY",42.75231,-109.66970,2167 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
1554C_MADIS,"COMO 9.1 SSE, CO",39.20430,-105.80320,2871 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
0807C_MADIS,"LAKEWOOD 3.5 WNW, CO",39.72860,-105.14260,1736 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
0750C_MADIS,"BERGEN PARK 1.1 N, CO",39.70819,-105.35650,2266 meters,snowfall,2007-02-28 14,25.400,mm,24.0,hours,
57221_MADIS,VIRGINIA MN US,47.52330,-92.53640,430 meters,snowfall,2007-02-28 17,25.000,mm,24.0,hours,
HEBI2,HEBRON,42.46750,-88.48060, 304 meters,snowfall,2007-03-01 01,12.700,mm,12.8,hours,
TWOM5,"7MI.NW TWO HARBORS,MN",47.12580,-91.70750, 417 meters,snowfall,2007-03-01 01,22.860,mm,24.0,hours,
PLBM8,POLEBRIDGE 1 N,48.77940,-114.28920,1079 meters,snowfall,2007-02-28 15,22.860,mm,24.0,hours,
