! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Amount_Units,Duration,Duration_Units,
8379C_MADIS,"CEDAR FALLS 1.4 SSE, IA",42.50186,-92.44180,274 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
8116C_MADIS,"CEDAR FALLS 0.4 WNW, IA",42.52318,-92.45960,288 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
6347C_MADIS,"OSHKOSH 5.2 N, WI",44.09351,-88.55310,239 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
6346C_MADIS,"SHEBOYGAN 3.0 N, WI",43.78909,-87.73370,194 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
5699C_MADIS,"OSHKOSH 5.6 S, WI",43.93750,-88.54250,-9999 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
5435C_MADIS,"GURNEE 2.5 NE, IL",42.39716,-87.89620,214 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
4857C_MADIS,"BEACH PARK 1.4 W, IL",42.42837,-87.88380,216 meters,snowfall,2008-02-29 11,6.350,cm,24,hours,
42.1925_076.0614,MAINE (192MAIN),42.19250,-76.06139,281 meters,snowfall,2008-03-01 03,6.350,cm,24,hours,
41.1769_075.4183,TOBYHANNA (115TOB),41.17694,-75.41833,595 meters,snowfall,2008-03-01 05,6.350,cm,24,hours,
2963C_MADIS,"FRIENDSVILLE 4.8 SW, MD",39.61635,-79.47110,699 meters,snowfall,2008-02-29 11,6.350,cm,24,hours,
1859O_MADIS,"HEBRON 4.4 ENE, IN",41.35470,-87.12870,-9999 meters,snowfall,2008-02-29 14,6.350,cm,24,hours,
1310O_MADIS,"KENDALL COUNTY, IL",41.64130,-88.46960,-9999 meters,snowfall,2008-02-29 12,6.350,cm,24,hours,
0368O_MADIS,"PERRY 0.3 NNW, NY",42.72115,-78.00780,-9999 meters,snowfall,2008-02-29 22,6.350,cm,24,hours,
WPCW3,WAUPACA RIVER - COE,44.33330,-89.00000,248 meters,snowfall,2008-02-29 14,6.096,cm,24,hours,
WMAW3,"4MI.N WAUTOMA,WI",44.11670,-89.28330,321 meters,snowfall,2008-02-29 13,6.096,cm,24,hours,
MKNW3,MILWAUKEE - BROWN DEER,43.15690,-87.98030,217 meters,snowfall,2008-02-29 13,6.096,cm,24,hours,
LAPI3,"LA PORTE,IN",41.60000,-86.71670,251 meters,snowfall,2008-02-29 06,6.096,cm,24,hours,
GCYW3,GENOA CITY,42.49860,-88.33000,253 meters,snowfall,2008-02-29 13,6.096,cm,24,hours,
ARGM5,MIDDLE RIVER,48.33330,-96.81670,258 meters,snowfall,2008-02-29 13,6.096,cm,24,hours,
8153C_MADIS,"SOLON 0.3 ESE, IA",41.80398,-91.48910,249 meters,snowfall,2008-02-29 11,6.096,cm,24,hours,
8084C_MADIS,"WAUKESHA COUNTY, WI",42.88200,-88.20460,253 meters,snowfall,2008-02-29 11,6.096,cm,24,hours,
7275C_MADIS,"LINCOLNSHIRE 1.3 WSW, IL",42.19130,-87.94030,206 meters,snowfall,2008-02-29 11,6.096,cm,24,hours,
6860C_MADIS,"SHIPSHEWANA 6.8 NNW, IN",41.75900,-85.64800,249 meters,snowfall,2008-02-29 12,6.096,cm,24,hours,
5553C_MADIS,"BUFFALO GROVE 1.5 N, IL",42.18800,-87.95900,210 meters,snowfall,2008-02-29 12,6.096,cm,24,hours,
5366C_MADIS,"LAKE VILLA 1.1 SSW, IL",42.40305,-88.09050,242 meters,snowfall,2008-02-29 10,6.096,cm,24,hours,
41.2411_077.0014,WILLIAMSPORT (531WIL),41.24111,-77.00139,162 meters,snowfall,2008-03-01 05,6.096,cm,24,hours,
41.0036_074.3419,BUTLER (44BUTL),41.00361,-74.34194,113 meters,snowfall,2008-03-01 06,6.096,cm,24,hours,
WLWI2,"WILLOW SPRINGS,IL",41.70000,-87.85000,198 meters,snowfall,2008-02-29 12,5.842,cm,24,hours,
PADW3,PADDOCK LAKE,42.58060,-88.09030,235 meters,snowfall,2008-02-29 13,5.842,cm,24,hours,
MONW3,"1MI.W MONROE,WI",42.60000,-89.66670,303 meters,snowfall,2008-02-29 13,5.842,cm,24,hours,
BRKI4,"BROOKLYN,IA",41.72830,-92.43330,254 meters,snowfall,2008-02-29 13,5.842,cm,24,hours,
BRII4,"3MI.N BRIGHTON,IA",41.20000,-91.80000,185 meters,snowfall,2008-02-29 14,5.842,cm,24,hours,
8113C_MADIS,"NORWAY 0.4 W, IA",41.90327,-91.93010,247 meters,snowfall,2008-02-29 11,5.842,cm,24,hours,
6253C_MADIS,"GEORGETOWN 0.8 NW, IN",41.73874,-86.23770,-9999 meters,snowfall,2008-02-29 11,5.842,cm,24,hours,
4844C_MADIS,"LA PORTE 1.6 SW, IN",41.59040,-86.73430,-9999 meters,snowfall,2008-02-29 12,5.842,cm,24,hours,
40.9792_074.1169,RIDGEWOOD (113RID),40.97917,-74.11694,40 meters,snowfall,2008-03-01 05,5.842,cm,24,hours,
WLLM5,STATE HOSPITAL,45.13330,-95.01670,349 meters,snowfall,2008-02-29 14,5.588,cm,24,hours,
SNWI2,STREAMWOOD,42.01670,-88.16670,247 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
RKNW3,MARKESAN,43.70280,-88.99890,262 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
PSTI4,"POSTVILLE,IA",43.09060,-91.55810,354 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
IDNI3,INDIANA DUNES NATL LAKE SHORE,41.63330,-87.08330,212 meters,snowfall,2008-02-29 14,5.588,cm,24,hours,
FYTI4,FAYETTE,42.85040,-91.81570,351 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
BLSW3,BLUE SPRINGS LAKE,42.85780,-88.59390,263 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
8822C_MADIS,"WAUKESHA COUNTY, WI",42.99340,-88.21440,294 meters,snowfall,2008-02-29 13,5.588,cm,24,hours,
5935C_MADIS,"LAKE MILLS 3.6 WNW, WI",43.08913,-88.97650,-9999 meters,snowfall,2008-02-29 12,5.588,cm,24,hours,
5558C_MADIS,"CARY 1.9 NE, IL",42.22527,-88.22070,266 meters,snowfall,2008-02-29 12,5.588,cm,24,hours,
5501C_MADIS,"COOK COUNTY, IL",42.01000,-88.19000,250 meters,snowfall,2008-02-29 12,5.588,cm,24,hours,
1853O_MADIS,"ELKHART 2.0 NNW, IN",41.71400,-85.98320,-9999 meters,snowfall,2008-02-29 14,5.588,cm,24,hours,
1833O_MADIS,"SANDWICH 2.0 SSW, IL",41.61946,-88.63640,-9999 meters,snowfall,2008-02-29 12,5.588,cm,24,hours,
WCNI2,WAUCONDA,42.25310,-88.19000,234 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
SYNW3,SHEBOYGAN 1SW,43.73560,-87.73500,202 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
SYGW3,SHEBOYGAN-SOUTH,43.71940,-87.72470,193 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
PLOW3,PLOVER,44.44280,-89.54530,329 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
OLNI4,OELWEIN 1E,42.68010,-91.87510,352 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
OCOW3,"OCONOMOWOC,WI",43.10190,-88.50330,260 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
NEWW3,USACOE-WOLF RIVER,44.38330,-88.73330,244 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
MOUW3,MOUNTAIN 1 SW,45.17220,-88.49390,284 meters,snowfall,2008-02-29 14,5.334,cm,24,hours,
INAM4,"1MI.WNW IONIA,MI",42.98330,-85.06670,203 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
GMDM5,GRAND MEADOW,43.70740,-92.56440,405 meters,snowfall,2008-02-29 11,5.334,cm,24,hours,
FLAM4,"1MI.NNW FIFE LAKE,MI",44.58440,-85.35000,324 meters,snowfall,2008-02-29 23,5.334,cm,24,hours,
FEEI2,PECATONICA RIVER,42.30000,-89.61670,233 meters,snowfall,2008-02-29 13,5.334,cm,24,hours,
CVLW3,CARLSVILLE 2 NW,44.97470,-87.35890,242 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
8386C_MADIS,"DUBUQUE 1.0 E, IA",42.50454,-90.67070,205 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
7490C_MADIS,"SOUTH BEND 1.5 NE, IN",41.69094,-86.24590,225 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
7362C_MADIS,"HAWTHORN WOODS 0.6 N, IL",42.23190,-88.05930,253 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
40.9869_074.4747,MARCELLA (455MAR),40.98694,-74.47472,329 meters,snowfall,2008-03-01 05,5.334,cm,24,hours,
40.7700_081.5400,MASSILLON (CLE3206),40.77000,-81.54000,296 meters,snowfall,2008-03-01 03,5.334,cm,24,hours,
2831O_MADIS,"LAKE COUNTY, IL",42.27435,-87.97340,-9999 meters,snowfall,2008-02-29 12,5.334,cm,24,hours,
YOKI2,YORKVILLE,41.62110,-88.43560,221 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
Y84W3,WATERTOWN WEST HAM,43.20055,-88.74777,260 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
Y55W3,RHINELANDER,45.61670,-89.35000,488 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
Y20W3,SARONA,45.72000,-91.76972,381 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
Y19W3,"MENOMINEE,MI-HAM",45.11388,-87.62138,186 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
WYGW3,WEYAUWEGA,44.32140,-88.92860,244 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
WRNW3,WARRENS 4WSW,44.10390,-90.58870,341 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
WLFI4,"2MI.SE WALFORD,IA",41.86670,-91.80000,243 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
WHTW3,"WHITEWATER,WI",42.85670,-88.72940,244 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
WDEW3,"WISCONSIN DELLS,WI",43.61670,-89.78330,287 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
WCLM4,"4MI.SE WHITE CLOUD,MI",43.70000,-85.70000,309 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
WAUO1,UNKNOWN,41.55000,-84.13000,230 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
WACI4,WAUCOMA 3SE,43.02380,-91.97850,309 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
VREI2,VIRGINIA,39.94940,-90.20840,189 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
TRVM4,"THREE RIVERS,MI",41.93330,-85.63330,244 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
TLDI4,"TOLEDO,IA",41.98330,-92.58330,271 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
TIPM4,"2MI.WNW TIPTON,MI",42.03330,-84.10000,314 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
SPGM5,"SPRING VALLEY,MN",43.69330,-92.39250,399 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
SNPW3,SUN PRAIRIE 4 NNE,43.22110,-89.21390,299 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
SIDI2,"5MI.NW SIDELL,IL",39.98030,-87.87670,207 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
SHNW3,SHEBOYGAN 5MI.SW,43.67690,-87.75720,217 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
SFDI2,SPRINGFIELD 3N,39.83650,-89.62490,177 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
RRVM4,RAPID RIVER 9S,45.78750,-86.93920,201 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
ROCW3,ROCHESTER WWTP,42.72690,-88.22580,243 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
RIPW3,"5MI.NE RIPON,WI",43.86670,-88.74470,279 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
PKFI2,"PARK FOREST,IL",41.50000,-87.68330,220 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
PEOI2,"PEOTONE,IL",41.33330,-87.80000,214 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
PEII2,PEORIA AIRPORT 3SW,40.62890,-89.70910,193 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
PAYI2,"PAYSON,IL",39.82420,-91.24470,229 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
ONOM4,ONTONAGON 1S,46.85780,-89.31330,199 meters,snowfall,2008-03-01 01,2.540,cm,12,hours,
OCNW3,"OCONTO,WI",44.90000,-87.95000,204 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
NWKI2,"2MI.SSE NEWARK,IL",41.53250,-88.55360,227 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
MWC,LAWRENCE J TIMMERMAN AIRPORT,43.11080,-88.03440,225 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
MRRM5,WCES,45.58330,-95.88330,331 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
MROW3,MONROE CENTER 1E,44.11190,-89.91920,293 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
MRIM4,"MORENCI,MI",41.71670,-84.20000,233 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
MORI3,"1MI.N MOROCCO,IN",40.96670,-87.45000,205 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
LOOW3,WATERLOO,43.18830,-88.98440,244 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
LLLM5,LONG LOST LAKE MN,47.19610,-95.42060,510 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
LKNN8,LANKIN 9SW,48.22060,-98.09670,461 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
LKMW3,"LAKE MILLS,WI",43.06670,-88.91220,260 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
LDSW3,LADYSMITH 3W,45.46530,-91.12360,344 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
LAVW3,LA VALLESTATION NUMBER = 72-4422-07,43.58250,-90.13190,276 meters,snowfall,2008-02-29 10,5.080,cm,24,hours,
LAHI2,"LA HARPE,IL",40.58330,-90.96670,213 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
KNXI3,"KNOX,IN",41.30560,-86.61670,214 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
KEQI4,"KEOSAUQUA,IA",40.73330,-91.96670,194 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
KANI4,"KANAWHA,IA",42.93330,-93.80000,353 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
JWLI4,"JEWELL,IA",42.30720,-93.65000,323 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
JFNW3,JEFFERSON - WWTP,42.99470,-88.80390,241 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
IWAI4,"IOWA FALLS,IA",42.53330,-93.26670,346 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
IRTM4,IRON MOUNTAIN DPW,45.82300,-88.06380,346 meters,snowfall,2008-02-29 14,2.540,cm,12,hours,
HVAI2,HAVANA 4NNE,40.34310,-90.01640,141 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
HRRW3,"HARRISON,WI",45.48330,-89.50000,484 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
HPEM4,HOPE 2SE,43.74940,-84.30970,207 meters,snowfall,2008-03-01 00,5.080,cm,24,hours,
GRDM4,WWTP,43.06670,-86.20000,175 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
GDLM4,"GRAND LEDGE,MI",42.76670,-84.76670,245 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
FRKM4,"2MI.NE FRANKFORT,MI",44.64920,-86.20000,262 meters,snowfall,2008-02-29 23,5.080,cm,24,hours,
FREM4,"4MI.WSW FREMONT,MI",43.45000,-86.03330,251 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
EPMW3,EPHRAIM-1 NE WWTP,45.17110,-87.15390,219 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
EPHW3,EPHRAIM-5SE-NORTH BAY,45.12560,-87.07190,186 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
EKDI4,TURKEY RIVER,42.84250,-91.40110,219 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
CVZW3,WISCONSIN PUBLIC SERVICE,45.23530,-88.01360,209 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
CRCI4,CRESCO 1NE,43.38940,-92.09380,375 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
CLUM4,"CALUMET,MI",47.23940,-88.45030,375 meters,snowfall,2008-02-29 15,2.540,cm,12,hours,
CLUI4,"CLUTIER,IA",42.08330,-92.40000,274 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
CLSM5,CARLOS,45.98000,-95.35000,412 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
CLII4,"CLARION,IA",42.72830,-93.73060,360 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
CHLM4,"1MI.NE CHELSEA,MI",42.31670,-84.01670,286 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
CHKM5,CHASKA 2NW,44.81300,-93.63120,277 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
CBGI2,BOTANICAL GARDEN,42.11670,-87.76670,196 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
BWNM5,BROWNTON WWTP,44.73440,-94.34250,312 meters,snowfall,2008-02-29 15,5.080,cm,24,hours,
BUTW3,"3MI.N BUTTERNUT,WI",46.05500,-90.52610,477 meters,snowfall,2008-02-29 15,5.080,cm,24,hours,
BTTI4,"BRITT,IA",43.08330,-93.80140,366 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
BREW3,WWTP,44.98780,-88.37690,246 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
BLVW3,"BLANCHARDVILLE,WI",42.78330,-89.86670,250 meters,snowfall,2008-02-29 14,5.080,cm,24,hours,
BLNW3,BERLIN WWTP,43.99000,-88.94170,235 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
BLLI4,"3MI.S BELLE PLAINE,IA",41.90000,-92.26670,250 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
BGTW3,SEWAGE DISPOSAL PLANT,42.68330,-88.20000,251 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
BDMW3,BEAVER DAM 1 N,43.46860,-88.83970,274 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
BARI2,CRABTREE NATURE CENTER,42.11530,-88.16390,273 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
ASTM5,WASTE WATER TRAEATMENT PLANT,43.66670,-92.96670,365 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
ARNM4,"2MI.NNE ADRIAN,MI",41.91670,-84.01670,226 meters,snowfall,2008-03-01 05,5.080,cm,24,hours,
APN,PHELPS COLLINS FIELD,45.07810,-83.56030,204 meters,snowfall,2008-03-01 00,5.080,cm,24,hours,
ALMM4,"ALMA,MI",43.38330,-84.66670,233 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
9281C_MADIS,"VALPARAISO 1.4 ENE, IN",41.48770,-87.02750,-9999 meters,snowfall,2008-02-29 10,5.080,cm,24,hours,
9089C_MADIS,"NEWARK VALLEY 7.8 N, NY",42.33534,-76.19030,-9999 meters,snowfall,2008-03-01 02,5.080,cm,24,hours,
8995C_MADIS,"VAN ETTEN 0.3 ENE, NY",42.20000,-76.55000,314 meters,snowfall,2008-03-01 03,5.080,cm,24,hours,
8851C_MADIS,"MONMOUTH 0.3 N, IA",42.07850,-90.88170,230 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
8626C_MADIS,"CENTRAL CITY 6.7 W, IA",42.19830,-91.65430,287 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
8586C_MADIS,"AMES 0.9 ENE, IA",42.02886,-93.60950,284 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
7999C_MADIS,"PARK VIEW 0.2 WSW, IA",41.68855,-90.54380,242 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
7985C_MADIS,"ELBURN 0.4 NW, IL",41.89417,-88.47860,267 meters,snowfall,2008-02-29 11,5.080,cm,24,hours,
7706C_MADIS,"NEWTON COUNTY, IN",40.86677,-87.44540,200 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
7430C_MADIS,"MADISON 3.2 WSW, WI",43.06416,-89.44740,304 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
6375C_MADIS,"OAK PARK 1.3 NNE, IL",41.90622,-87.78190,190 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
5557C_MADIS,"SHERIDAN 3.4 SSE, IL",41.47747,-88.67070,188 meters,snowfall,2008-02-29 13,5.080,cm,24,hours,
5542C_MADIS,"OAK PARK 1.0 SW, IL",41.87558,-87.80110,192 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
5495C_MADIS,"DES PLAINES 0.5 NW, IL",42.03981,-87.90830,204 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
5439C_MADIS,"HEYWORTH 0.6 E, IL",40.31346,-88.96760,234 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
5429C_MADIS,"WESTMONT 1.2 SSE, IL",41.78105,-87.96410,227 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
5376C_MADIS,"SPRINGFIELD 4.4 W, IL",39.78384,-89.72890,183 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
4952C_MADIS,"KNOX 4.1 SW, IN",41.24400,-86.66900,218 meters,snowfall,2008-02-29 12,5.080,cm,24,hours,
4747C_MADIS,"KOSCIUSKO COUNTY, IN",41.22050,-85.82150,248 meters,snowfall,2008-02-29 23,5.080,cm,24,hours,
42.3333_076.1833,BERKSHIRE_NORTH (NY5508),42.33333,-76.18333,378 meters,snowfall,2008-03-01 03,5.080,cm,24,hours,
42.3028_072.7750,WESTHAMPTON (260WES),42.30278,-72.77500,199 meters,snowfall,2008-03-01 03,5.080,cm,24,hours,
42.1128_076.0214,ENDWELL (598ENDW),42.11278,-76.02139,260 meters,snowfall,2008-03-01 02,5.080,cm,24,hours,
41.5800_081.2000,CHARDON (CLE130),41.58000,-81.20000,393 meters,snowfall,2008-03-01 02,2.540,cm,12,hours,
41.2442_074.5511,WANTAGE (914WAN),41.24417,-74.55111,121 meters,snowfall,2008-03-01 03,2.540,cm,12,hours,
41.1133_074.2458,RINGWOOD (443RING),41.11333,-74.24583,154 meters,snowfall,2008-03-01 03,5.080,cm,24,hours,
40.8900_082.8200,NEW WASHINGTON 5S (CLE2804),40.89000,-82.82000,305 meters,snowfall,2008-03-01 02,2.540,cm,12,hours,
40.6083_075.4906,ALLENTOWN (442ALL),40.60833,-75.49056,104 meters,snowfall,2008-03-01 06,2.540,cm,12,hours,
40.5792_074.4119,SOUTH PLAINFIELD (789SOUT),40.57917,-74.41194,21 meters,snowfall,2008-03-01 06,2.540,cm,12,hours,
39.6528_078.7628,CUMBERLAND (436CUM),39.65278,-78.76278,189 meters,snowfall,2008-03-01 01,2.540,cm,12,hours,
3492C_MADIS,"COLLEGEVILLE 1.7 SSE, IN",40.88462,-87.15190,205 meters,snowfall,2008-02-29 11,5.080,cm,24,hours,
2832O_MADIS,"LOGAN COUNTY, IL",40.15220,-89.36640,-9999 meters,snowfall,2008-02-29 11,5.080,cm,24,hours,
1100O_MADIS,"LOGANSPORT 0.8 E, IN",40.75318,-86.34310,-9999 meters,snowfall,2008-02-29 11,5.080,cm,24,hours,
Y11W3,EAGLE,42.87250,-88.46444,280 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
WIPW3,WISCONSIN RAPIDS-SOUTHEAST,44.38190,-89.80470,316 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
SWHI4,SWISHER CRK (TRIBUTARY TO IOWA RVR),41.84580,-91.69860,239 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
SCHI2,ST CHARLES C PWR SUBSTATION #6,41.88330,-88.31670,230 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
RZLI3,"RENSSLEAR,IN",40.93330,-87.15000,206 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
OXFW3,OXFORD 6N,43.86190,-89.56190,290 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
NAPO1,NAPOLEON,41.39390,-84.11440,197 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
JNUW3,JUNEAU 3SW,43.37530,-88.74060,262 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
FRSW3,FRIENDSHIP,43.97500,-89.83080,288 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
CRPI4,NO. 1,42.03330,-91.58330,261 meters,snowfall,2008-02-29 23,4.826,cm,24,hours,
CID,CEDAR RAPIDS MUNI ARPT,41.88440,-91.71080,257 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
CHIW3,"CHILTON,WI",44.03330,-88.15000,258 meters,snowfall,2008-02-29 13,4.826,cm,24,hours,
8505C_MADIS,"ARLINGTON HEIGHTS 1.8 NNW, IL",42.11919,-87.99510,221 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
6851C_MADIS,"DIXON 3.0 NNW, IL",41.88759,-89.50820,245 meters,snowfall,2008-02-29 11,4.826,cm,24,hours,
5547C_MADIS,"CANTON 1.1 SE, IL",40.55156,-90.02540,204 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
1105O_MADIS,"MISHAWAKA 3.9 ENE, IN",41.68329,-86.09540,-9999 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
1097O_MADIS,"BARTLETT 1.2 NE, IL",41.99162,-88.18870,-9999 meters,snowfall,2008-02-29 12,4.826,cm,24,hours,
Y95W3,EAU CLAIRE,44.80000,-91.55000,283 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
Y92W3,JUNCTION CITY -4S,44.52555,-89.78611,348 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
WHTM5,"WHEATON,MN",45.80000,-96.48330,308 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
STOW3,"STOUGHTON,WI",42.91670,-89.21670,271 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
SPCW3,SPENCER-WWTP,44.75390,-90.28920,394 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
SCTM4,PERE MARQUETTE RIVER,43.95000,-86.28330,207 meters,snowfall,2008-02-29 12,4.572,cm,24,hours,
RSHI2,"RUSHVILLE,IL",40.11580,-90.56080,205 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
PORW3,"PORTAGE,WI",43.53190,-89.43780,237 meters,snowfall,2008-02-29 14,4.572,cm,24,hours,
OTTI2,"4MI.SW OTTAWA,IL",41.32830,-88.91060,175 meters,snowfall,2008-02-29 14,4.572,cm,24,hours,
OKKI2,OAK BROOK 2W,41.84220,-87.97310,223 meters,snowfall,2008-02-29 14,4.572,cm,24,hours,
MUNI2,"4MI.WSW MUNDELEIN,IL",42.25530,-88.07690,259 meters,snowfall,2008-02-29 13,4.572,cm,24,hours,
MMOI2,MARSEILLES LOCK AND DAM,41.33060,-88.75830,144 meters,snowfall,2008-02-29 12,4.572,cm,24,hours,
LANW3,LANCASTER 4WSW,42.82780,-90.78890,307 meters,snowfall,2008-02-29 14,4.572,cm,24,hours,
